date,close,high,low,open,volume
2024-04-24,168.00534057617188,168.2836584621474,165.21221204158294,165.5402176329784,48251800
2024-04-25,168.87014770507812,169.5858267499,167.1405874855602,168.5123081826672,50558300
2024-04-26,168.28366088867188,170.31140768247312,168.16437095925713,168.86018085141623,44838400
2024-04-29,172.4584503173828,174.97326108846298,172.06085765153782,172.3292258757486,68169400
2024-04-30,169.30747985839844,173.9395086711804,168.9794590883409,172.28947031289857,65934800
2024-05-01,168.28366088867188,171.67319360904702,168.0947990703537,168.56197877866052,50383100
2024-05-02,171.99127197265625,172.37893013348045,169.8641193422282,171.4743893691613,94214900
2024-05-03,182.27914428710935,185.87740797297917,181.56346535319665,185.52950301417593,163224100
2024-05-06,180.61917114257812,183.09421354898845,179.33690673477625,181.2553285088154,78569700
2024-05-07,181.30502319335935,183.79001537072008,180.23151991986552,182.34872294128857,77305800
2024-05-08,181.6429901123047,181.97101089337855,180.36072568018065,181.75233037266264,45057100
2024-05-09,183.4620056152344,183.55146169147775,181.01676669426377,181.46406224266897,48983000
2024-05-10,182.19790649414065,184.22840362497325,181.2821909106075,184.03928564367936,50759500
2024-05-13,185.41287231445312,186.22906253508128,183.76059590764,184.57678612826817,72044800
2024-05-14,186.5575408935547,187.42350153292165,185.42284798919732,186.6371703309541,52393600
2024-05-15,188.8368682861328,189.76253191302305,186.49780129168897,187.03529613574696,70400000
2024-05-16,188.9563140869141,190.21045865928463,188.7771592552961,189.58338637309936,52845200
2024-05-17,188.98617553710935,189.9218023921439,188.2993849653176,188.62785068172937,41282900
2024-05-20,190.1507110595703,191.02661956084452,188.13016182957105,188.44867953467443,44361300
2024-05-21,191.4546356201172,191.83285642957057,190.03128423275257,190.2004910768324,42309400
2024-05-22,190.01138305664065,191.92245910983817,189.38432593982932,191.37501623979523,34648500
2024-05-23,186.0100860595703,190.11090276702717,185.76124979940408,190.09099161364105,51005900
2024-05-24,189.0956573486328,189.6928704821682,187.16468542966413,187.94106857836448,36294600
2024-05-28,189.10562133789065,192.10160462638697,188.21976480489596,190.61853495727323,52280100
2024-05-29,189.4042053222656,191.35508832801628,188.62783738828333,188.7273779696699,53068000
2024-05-30,190.39956665039065,191.2854232244703,189.7426503955058,189.8720349370489,49947900
2024-05-31,191.3551025390625,191.67362027294615,189.02599856414395,190.5488754083416,75158300
2024-06-03,193.12680053710935,194.0823384761381,191.62383496596823,192.0020557606219,50080500
2024-06-04,193.44532775878903,194.41081372828987,192.13146492648488,193.73397115741048,47471400
2024-06-05,194.9582366943359,195.9834409155792,193.96289161058436,194.49042328995185,54156800
2024-06-06,193.57469177246097,195.58529292944823,193.26613725182497,194.7790659077195,41181800
2024-06-07,195.97349548339844,196.02326577578603,193.23629646745044,193.7439169991778,53103900
2024-06-10,192.2210235595703,196.3815736009198,191.25553768440523,195.9834264840809,97262100
2024-06-11,206.1857147216797,206.1956778920413,192.7286609927464,192.74855695795017,172373300
2024-06-12,212.0782012939453,219.1750019825869,205.9369082694312,206.40472171133436,198134300
2024-06-13,213.24273681640625,215.74104751612717,210.61502639534655,213.74040935969603,97862700
2024-06-14,211.50086975097656,214.16838712685717,210.31640674162668,212.8545395919822,70122700
2024-06-17,215.66140747070312,217.93079294137289,211.72979760979996,212.37676580912532,93728300
2024-06-18,213.29248046875,217.61228945527097,212.008492058615,216.5771221156608,79943300
2024-06-20,208.70394897460935,213.24273529474337,207.8778259238728,212.93416556238657,86172500
2024-06-21,206.5241546630859,210.90366690915465,206.14591867526497,209.41064929966387,246421400
2024-06-24,207.17111206054688,211.70988292620217,205.6283242404664,206.75306897426384,80727000
2024-06-25,208.09681701660156,210.39606187439708,207.63895156671143,208.17643126307132,56713900
2024-06-26,212.25733947753903,213.8598456726642,209.65948819693895,210.51548557795783,66213200
2024-06-27,213.1033935546875,214.7357589232,211.36153961685812,213.69064352295015,49772700
2024-06-28,209.6395721435547,215.0642148828325,209.3210696212814,214.76560832661605,82542700
2024-07-01,215.7410430908203,216.4974998735104,210.933524598722,211.10273143743845,60402900
2024-07-02,219.24465942382812,219.35414798734175,214.09872731420612,215.1438274713018,58046200
2024-07-03,220.51870727539065,220.51870727539065,218.01043340115496,218.97591935149836,37369800
2024-07-05,225.2863922119141,225.3958807735831,220.618221554563,220.618221554563,60412400
2024-07-08,226.759521484375,226.78938062149984,222.21078721739227,226.03290864697604,59085900
2024-07-09,227.61550903320312,228.33215871662,225.3162642938077,226.8690002119573,48076100
2024-07-10,231.89549255371097,231.9950331368443,228.1828596567971,228.23262994836375,62627700
2024-07-11,226.5106964111328,231.30825199534104,224.7190721562944,230.31290687462652,64710600
2024-07-12,229.4668426513672,231.5570733451985,227.6155002386984,227.85438851986095,53046500
2024-07-15,233.3088836669922,236.12571210202407,232.00498402552307,235.3792032824568,62631300
2024-07-16,233.72694396972656,235.17019132901208,231.2485291999769,233.90609879782943,43234300
2024-07-17,227.81459045410156,230.38258262455565,225.58501197125685,228.38192926123955,57345900
2024-07-18,223.13644409179688,229.3673137711516,221.2353466054131,229.20805491946456,66034600
2024-07-19,223.2658538818359,225.74426861436035,222.24064965794977,223.77348959602472,49151500
2024-07-22,222.91749572753903,226.7197061195605,222.0515351611177,225.95328613844396,48201800
2024-07-23,223.96258544921875,225.88360930378687,221.64342964759248,223.3255652212696,39960300
2024-07-24,217.522705078125,223.75357494115903,216.1192800710717,222.9572958470105,61777600
2024-07-25,216.47760009765625,219.8219600686179,213.62094948036471,217.91088420998827,51391200
2024-07-26,216.9454345703125,218.46831142772768,215.0044993866062,217.68198025772855,41601300
2024-07-29,217.22413635253903,218.27919980747717,214.74572140041616,215.95009574418793,36311800
2024-07-30,217.7815093994141,219.30438617677737,215.11397665237357,218.1696933781976,41643800
2024-07-31,221.04623413085935,222.77814001369308,219.60298682237817,220.40921389598267,50036300
2024-08-01,217.3435516357422,223.4350586473055,216.0097928775357,223.3255700813178,62501000
2024-08-02,218.83656311035156,224.54984915998065,216.69657732981517,218.1298614428512,105568600
2024-08-05,208.29588317871097,212.5061888982195,195.08764882459496,198.1632616839607,119548600
2024-08-06,206.26535034179688,209.01251239840337,200.13403637997632,204.34434168651265,69660500
2024-08-07,208.8433074951172,212.64551772150753,205.42926604632788,205.93688655864335,63516400
2024-08-08,212.3170623779297,213.2029189157903,207.85792055043288,212.1179963940502,47161100
2024-08-09,215.23342895507812,215.77090862412464,210.9833011439981,211.11270086651857,42201600
2024-08-12,216.7680206298828,218.7410807003227,214.84478845727688,215.31314332730477,38028100
2024-08-13,220.4949493408203,221.11277276612057,218.2428558389481,218.2428558389481,44155300
2024-08-14,220.94334411621097,222.24875291914373,218.9304156630747,219.7973785028084,41960600
2024-08-15,223.932861328125,224.56065945598428,221.979720044419,223.8132865248532,46414000
2024-08-16,225.25819396972656,226.03546056539557,222.86659157853387,223.1356500786779,44340200
2024-08-19,225.0987548828125,225.19841068626937,222.25873174304007,224.92935218120843,40687800
2024-08-20,225.7165679931641,226.3742597731608,224.66028342820331,224.9791698204466,30299000
2024-08-21,225.60696411132812,227.18143154067607,224.26170199000447,225.7265541171402,34765500
2024-08-22,223.74349975585935,227.54015139464096,223.11570169720304,226.9920749311584,43695300
2024-08-23,226.04542541503903,227.42059644239848,223.5442228703079,224.86956599566977,38677300
2024-08-26,226.3842315673828,226.48388737170689,223.1057623977585,225.9657045588355,30602200
2024-08-27,227.23126220703125,228.0483972344343,224.10226151212836,225.208374045966,35934600
2024-08-28,225.6966552734375,229.05484595642545,224.88947977262964,227.12163896438045,38052200
2024-08-29,228.9850921630859,232.10413336375856,228.07829123837303,229.29401907737392,51906300
2024-08-30,228.1978454589844,229.5929353752877,226.68316554604095,229.3836794905121,52990800
2024-09-03,221.98968505859375,228.1978583447122,220.39528345963856,227.74943764667495,50190600
2024-09-04,220.076416015625,221.00315112701452,216.71821006143196,220.88357632692316,43840200
2024-09-05,221.60105895996097,224.69019125096705,220.7440707336114,220.853686037168,36615400
2024-09-06,220.0465087890625,224.4510243839852,219.00018373655976,223.16553454066073,48423000
2024-09-09,220.13619995117188,220.49493955114087,215.95091475509392,220.04651885251477,67180000
2024-09-10,219.3389892578125,220.70418549359823,215.97082401031443,218.15315521125123,51591000
2024-09-11,221.8800811767578,222.30856769538977,217.12678504013684,220.68428751867503,44587100
2024-09-12,221.98968505859375,222.76695165661573,219.0500213655269,221.7206265576352,37498200
2024-09-13,221.7206115722656,223.2552104631355,221.1326819144566,222.7968302980212,36766600
2024-09-16,215.5622711181641,216.45911247240775,213.17066883128115,215.78148650258865,59357400
2024-09-17,216.03062438964844,216.14023969143096,213.74865245933697,214.9942739771652,45519300
2024-09-18,219.91696166992188,221.9298901997397,216.777986478492,216.7879611815548,59894900
2024-09-19,228.0683135986328,229.01499812075548,223.84317512238368,224.20191472936153,66781300
2024-09-20,227.4006500244141,232.27352055331795,226.82267984404157,229.1644542640561,318679900
2024-09-23,225.67672729492188,228.64628476177805,225.01903547850176,226.5436750131678,54146000
2024-09-24,226.57354736328125,228.5466226266176,224.93929267987525,227.8490624720206,43556100
2024-09-25,225.5770568847656,226.49383244586693,223.2352976856936,224.1420985437932,42308700
2024-09-26,226.72303771972656,227.69960067739044,224.62042810744603,226.50380712846777,36636700
2024-09-27,226.99208068847656,228.71603171782343,226.50380681299467,227.6597471643239,34026000
2024-09-30,232.183837890625,232.183837890625,228.84556632808733,229.234199611622,54541900
2024-10-01,225.4176483154297,228.84558606321303,222.956298905669,228.71605176109068,63285000
2024-10-02,225.9856414794922,226.5735711981907,222.23881735408233,225.09875954956593,32880600
2024-10-03,224.8795166015625,226.01552277761735,222.53775735368689,224.35137431302277,34044200
2024-10-04,226.00555419921875,227.20134772512515,223.3449086623416,227.1016919290748,37245100
2024-10-07,220.91346740722656,224.8994562199718,220.55472780586587,223.7136221153256,39505400
2024-10-08,224.9791717529297,225.1884276449642,222.4679946111341,223.5143196873273,31855700
2024-10-09,228.7359619140625,228.94523301761672,224.0424685900414,224.4410613901991,33591100
2024-10-10,228.2377014160156,228.6960967971132,226.3742566041183,226.98212047614993,28183500
2024-10-11,226.75294494628903,228.60643037956845,226.54367384020583,228.4968150773993,31759200
2024-10-14,230.48980712890625,230.91829362955485,227.79926770980504,227.89890830734765,39882100
2024-10-15,233.03086853027344,236.65811760908664,231.5560417756155,232.7917037363273,64751400
2024-10-16,230.96812438964844,231.30692979509985,229.0349173503749,230.7887621886474,34082200
2024-10-17,231.3368225097656,233.0308799404877,229.71254238803704,232.6123377292532,32993800
2024-10-18,234.1768341064453,235.35269346424636,233.19029643777657,235.35269346424636,46431500
2024-10-21,235.65164184570312,236.0203561309456,233.6287538470191,233.6287538470191,36254500
2024-10-22,235.03382873535156,235.3925683333293,231.7852533575211,233.07072804715943,38846600
2024-10-23,229.95167541503903,234.31633777031985,226.96218398382533,233.260053230812,52287000
2024-10-24,229.7623748779297,230.01149918679397,227.60993720006027,229.17442995295067,31109500
2024-10-25,230.59942626953125,232.4030838122294,228.7658750265385,228.93527772998817,38802300
2024-10-28,232.5824432373047,233.9077863541258,231.7354297301684,232.50273684103132,36087100
2024-10-29,232.85150146484375,233.50919327337175,231.5062393532264,232.2835059613629,35417200
2024-10-30,229.29400634765625,232.65219696606212,228.74592985962587,231.79520878623467,47070900
2024-10-31,225.11868286132812,229.02495000446748,224.5805658660821,228.5366609095724,64370100
2024-11-01,222.1291961669922,224.56065178607977,219.49844414747824,220.1959891516409,65276700
2024-11-04,221.2323303222656,222.0095968952219,218.94039900502227,220.21591416091667,44944500
2024-11-05,222.66729736328125,223.1655459656629,220.36539125313263,221.02308305755813,28111300
2024-11-06,221.9398498535156,225.27812143912791,220.41521040716108,221.83023455712816,54561100
2024-11-07,226.6831817626953,227.081789771112,223.7833864288354,223.8431738287627,42137700
2024-11-08,226.4138336181641,228.10973956989392,225.8651541338214,226.6233197345054,38328800
2024-11-11,223.69039916992188,225.15686291743452,220.96697301971395,224.4585504714927,42005600
2024-11-12,223.69039916992188,225.04712701721013,222.82249764582772,224.0096364149637,40398300
2024-11-13,224.5782470703125,226.10456392944064,222.2239257676591,223.4709176605461,48566200
2024-11-14,227.67079162597656,228.3192213173845,224.45853931227535,224.47849544461576,44923900
2024-11-15,224.4585418701172,226.3739196007606,223.7303028631179,225.8551667084814,47923700
2024-11-18,227.4712677001953,229.18712968944303,224.62812021676072,224.70792952115227,44686000
2024-11-19,227.73065185546875,229.6061325797712,226.11455519341968,226.43377721041003,36211800
2024-11-20,228.44891357421875,229.37666823104936,225.34639715216647,227.51117324017343,35169600
2024-11-21,227.97007751464844,229.60613029336432,225.16684213362325,228.3292117939797,42108300
2024-11-22,229.3168182373047,230.16477882059493,227.51117639639193,227.51117639639193,38168300
2024-11-25,232.30960083007812,232.68869124314412,229.1871434272115,230.9030055193102,90152800
2024-11-26,234.49432373046875,235.0031061533749,232.76849125195545,232.76849125195545,45986200
2024-11-27,234.36463928222656,235.12282010257627,233.24733940643017,233.9057547855541,33498400
2024-11-29,236.7588653564453,237.2377059705746,233.40695061340287,234.24492549364632,28481400
2024-12-02,239.013427734375,240.21053691361496,236.58928278806928,236.69901868412032,48137100
2024-12-03,242.06607055664065,242.1758064568113,238.32509471728144,239.232908507596,38861000
2024-12-04,242.4252014160156,243.5225604021956,240.66944226019712,242.28553892887177,44383900
2024-12-05,242.4551239013672,243.95151419061432,241.54732536132988,243.40284992887905,40033900
2024-12-06,242.2555999755859,244.04130085085737,241.49743440151175,242.325438826628,36870600
2024-12-09,246.1562042236328,246.64503053466012,241.1682365595268,241.24804586880077,44649200
2024-12-10,247.1737518310547,247.612695417372,244.7495916510093,246.2958646584201,36914800
2024-12-11,245.89683532714844,250.1964610170644,245.66737785476369,247.3632990378159,45205800
2024-12-12,247.36329650878903,248.1414182384854,245.08876927344312,246.2958641332418,32777500
2024-12-13,247.5328826904297,248.69007959411312,245.647431564018,247.223631137632,33155300
2024-12-16,250.43588256835935,250.77507595019196,247.05404098232512,247.3932343641577,51694800
2024-12-17,252.8699951171875,253.21915892963332,249.1789022262073,249.47818331943677,51356400
2024-12-18,247.4530792236328,253.66808268004456,247.14382766353577,251.55318925842403,56774100
2024-12-19,249.1888885498047,251.3935770141874,246.4953889833523,246.90440599607692,60882300
2024-12-20,253.87759399414065,254.3863612366688,245.09876750312787,247.4431032675572,147495300
2024-12-23,254.6557159423828,255.03479114956255,252.8400883307868,254.15691915529425,40858800
2024-12-24,257.57867431640625,257.58862955018265,254.67565812568793,254.87518901917565,23234700
2024-12-26,258.39666748046875,259.47408555117545,257.0100282923795,257.56867823862046,27237100
2024-12-27,254.9749298095703,258.0774615569102,252.4510193654514,257.20952960207876,42355300
2024-12-30,251.59307861328125,252.8899532126316,250.14657107718884,251.62300520062965,35557500
2024-12-31,249.81736755371097,252.67048563095815,248.82974448856297,251.83251072711272,39480700
2025-01-02,243.26319885253903,248.5005651105234,241.23808511721737,248.3309608077005,55740700
2025-01-03,242.7743682861328,243.5923870862029,241.3079045417172,242.7743682861328,40244100
2025-01-06,244.4104156494141,246.73481040856495,242.61474424512696,243.72207367593157,45045600
2025-01-07,241.62713623046875,244.9590949760797,240.76920518354387,242.3952722906863,40856000
2025-01-08,242.1159515380859,243.12353076570005,239.47233471944105,241.33782978685952,37628900
2025-01-10,236.2800445556641,239.5820768565704,232.43930319937857,239.43242868693395,61710900
2025-01-13,233.83592224121097,234.10527676213235,229.16719172961072,232.96802072299363,49630700
2025-01-14,232.71861267089844,235.55177458449063,231.9105643637605,234.1850763475817,39435300
2025-01-15,237.2975616455078,238.38495013235743,233.86583756026477,234.07533889356793,39832000
2025-01-16,227.710693359375,237.4372302632713,227.4812511099753,236.7788301031648,71759100
2025-01-17,229.4265594482422,231.73099810398455,227.93016912923343,231.5614090278119,68488300
2025-01-21,222.10421752929688,223.87993275191027,218.85206818023312,223.4609453061096,98070400
2025-01-22,223.29136657714844,223.58066200952604,219.26108010259503,219.26108010259503,64126500
2025-01-23,223.1217803955078,226.4836658384098,221.7650525382596,224.19918327232872,60234800
2025-01-24,222.2438812255859,225.08702882156655,220.877182986192,224.2390682481495,54697900
2025-01-27,229.30685424804688,231.59133678218907,223.44099929694335,223.4809115633434,94863400
2025-01-28,237.68663024902344,239.61199368769647,230.25456145518996,230.2944737209622,75707600
2025-01-29,238.7839813232422,239.28277807440017,233.446849997024,233.55658589116152,45486100
2025-01-30,237.0182342529297,240.21053038482776,236.63915907674937,238.09563705158317,55658300
2025-01-31,235.4320831298828,246.59515764263173,232.87824601959832,246.59515764263173,101075100
2025-02-03,227.46128845214844,231.27210292869276,225.1568499027089,229.4365345420127,73063300
2025-02-04,232.23977661132812,232.5689843025687,226.10456727432145,226.70312948058964,45067300
2025-02-05,231.91058349609375,232.11009917003332,227.7206934550818,227.98006230899625,39620300
2025-02-06,232.6587677001953,233.23737378273856,229.875473186273,230.7334042435517,29925300
2025-02-07,227.08221435546875,233.43688010961284,226.71309440770744,232.04025529180169,39707200
2025-02-10,227.3518524169922,230.2880044885276,226.90244480659103,229.26935130196645,33115600
2025-02-11,232.3153533935547,234.92193591818145,227.83124330015124,227.90114370319637,53718400
2025-02-12,236.55978393554688,236.64967765066984,230.377888084301,230.89721134547665,45243300
2025-02-13,241.21368408203125,242.02262084431055,235.2614980047627,236.5997394445533,53614100
2025-02-14,244.2796630859375,245.22841586050225,240.67439035154715,240.9340443537928,40896200
2025-02-18,244.14984130859375,244.85890295305825,241.52328070167576,243.83025306858283,48822500
2025-02-19,244.54930114746097,245.68780753699892,242.84154918255663,244.33958470767533,32204200
2025-02-20,245.508056640625,246.4568094488268,243.9700649298591,244.61922281669615,32316900
2025-02-21,245.2284240722656,248.36431123309396,244.89885442060717,245.6278941258364,53197400
2025-02-24,246.77639770507812,248.53408727873096,244.09989957647335,244.609226181644,51326400
2025-02-25,246.71646118164065,249.6725913685183,244.58926106556868,247.67521063757025,48013300
2025-02-26,240.0452117919922,244.65915630674968,238.8168269352331,244.01001367840516,44433600
2025-02-27,236.98922729492188,242.14247324939225,236.749536120712,239.09646458024957,41153600
2025-02-28,241.5232696533203,241.77294223985544,229.89851463379637,236.6396744702452,56833400
2025-03-03,237.71826171875,243.7104037917119,235.80077808405883,241.47333193183624,47184000
2025-03-04,235.6210174560547,239.75561031847352,234.3726544629493,237.39870037793833,53798100
2025-03-05,235.4312744140625,236.2402111793479,228.9297903220316,235.11168617953675,47227600
2025-03-06,235.0218048095703,237.54849020730907,232.8546485518437,234.13297099659667,45170400
2025-03-07,238.7569122314453,241.05388787370777,234.45254396930395,234.80209169163373,46273600
2025-03-10,227.1820831298828,235.8507235430885,223.92635798057333,235.23152514577004,72071200
2025-03-11,220.55078125,225.54423318142804,217.16522145004404,223.5168929163727,76137400
2025-03-12,216.69583129882812,221.4595886104368,214.6285501658544,219.85169651198805,62547500
2025-03-13,209.4053955078125,216.55602242060417,208.1470510912824,215.6671885752157,61368300
2025-03-14,213.21041870117188,213.66980775083545,209.3055355850011,210.97334672214788,60107600
2025-03-17,213.71974182128903,214.93814530685137,209.69502079955336,213.0306430192638,48073400
2025-03-18,212.4114532470703,214.8682229774316,211.21302787332291,213.87952928252255,42432400
2025-03-19,214.95811462402344,218.47349365471305,213.470060528986,213.9394462086688,54385400
2025-03-20,213.81961059570312,217.20517028159983,211.94206785632255,213.70975404736055,48862900
2025-03-21,217.9841461181641,218.5533916912833,211.0032951126973,211.2829271905112,94127800
2025-03-24,220.44091796875,221.1899357355996,218.29373979930335,220.71056863168135,44299500
2025-03-25,223.45697021484375,223.8065179397524,219.79177838679217,220.48087718007704,34493600
2025-03-26,221.2398681640625,224.7253029108424,220.18125884970436,223.21727075576553,34466100
2025-03-27,223.5568389892578,224.69534536875565,220.271139232742,221.1000540446544,37094800
2025-03-28,217.6146240234375,223.51688772665744,217.3949109244516,221.3796909591809,39818600
2025-03-31,221.8390960693359,225.32451569687797,215.9468137615173,216.7257910285717,65299300
2025-04-01,222.897705078125,223.3870536043053,218.61331487709137,219.5221267668628,36412700
2025-04-02,223.59678649902344,224.89508702876748,220.73055001137135,221.03016017035932,35905900
2025-04-03,202.9239044189453,207.2182761783418,200.9864426085102,205.27081771109025,103419000
2025-04-04,188.13330078125,199.61824028069563,187.09465424061224,193.6360793511012,125910900
2025-04-07,181.2223663330078,193.89573468350991,174.39131242893686,176.967935484531,160466300
2025-04-08,172.19419860839844,190.09072892121037,168.9884109270566,186.4554964395268,120859500
2025-04-09,198.5895843505859,200.3472738997123,171.6648855169899,171.724804500432,184395900
2025-04-10,190.17062377929688,194.52491452460524,182.76034285398336,188.8224008851331,121880000
2025-04-11,197.89048767089844,199.27866665425725,185.81632494094944,185.856281088865,87435900
2025-04-14,202.25477600097656,212.6611277249045,200.8965565016436,211.1630921847052,101352900
2025-04-15,201.87527465820312,203.24347561495443,199.538342804848,201.59564256833872,51343900
2025-04-16,194.0155792236328,200.4371508814261,192.11805840887249,198.10021911176236,59732400
2025-04-17,196.72203063964844,198.569613974368,194.1653856549684,196.9417437466575,51334300
2025-04-21,192.9070281982422,193.54618940120912,189.56140949031536,193.01688474432112,46742500
2025-04-22,199.4784240722656,201.32599215129423,195.7133570334447,195.8631544964882,52976400
2025-04-23,204.33206176757812,207.7276030292648,202.5344160012944,205.7302222309065,52929200
2025-04-24,208.09710693359375,208.5565112075726,202.6742255544144,204.62166872266096,47311000
2025-04-25,209.00592041015625,209.47530610539675,205.92995222724628,206.0997277622984,38222300
2025-04-28,209.8647918701172,211.2230113707532,207.1883090170199,209.72497582911663,38743100
2025-04-29,210.9333953857422,211.96204522644123,208.09710321217068,208.41669143858087,36827600
2025-04-30,212.22171020507812,213.3002976667771,206.399343338795,209.0259039697511,52286500
2025-05-01,213.04063415527344,214.2790004444518,208.62640936955896,208.8061815579011,57365700
2025-05-02,205.08106994628903,206.71892151455648,201.89524528415055,205.82009105417703,101010600
2025-05-05,198.62953186035156,203.83271551835597,197.9504297070337,202.83402512431957,69018500
2025-05-06,198.25001525878903,200.38721199140497,196.7619763948813,197.9504203457911,51216500
2025-05-07,195.99298095703125,199.1788056079939,192.9969099105543,198.90915494694545,68536700
2025-05-08,197.2313690185547,199.78801395815432,194.42503624466005,197.46106353953903,50478900
2025-05-09,198.27000427246097,200.2773664943336,197.28129528859796,198.739389980464,36453900
2025-05-12,210.7899932861328,211.27000427246097,206.75,210.97000122070312,63775800
2025-05-13,212.92999267578125,213.3999938964844,209.0,210.42999267578125,51909300
2025-05-14,212.3300018310547,213.94000244140625,210.5800018310547,212.42999267578125,49325800
2025-05-15,211.4499969482422,212.9600067138672,209.5399932861328,210.9499969482422,45029500
2025-05-16,211.2599945068359,212.57000732421875,209.77000427246097,212.36000061035156,54737900
2025-05-19,208.77999877929688,209.47999572753903,204.2599945068359,207.91000366210935,46140500
2025-05-20,206.86000061035156,208.47000122070312,205.02999877929688,207.6699981689453,42496600
2025-05-21,202.08999633789065,207.0399932861328,200.7100067138672,205.1699981689453,59211800
2025-05-22,201.36000061035156,202.75,199.6999969482422,200.7100067138672,46742400
2025-05-23,195.27000427246097,197.6999969482422,193.4600067138672,193.6699981689453,78432900
2025-05-27,200.2100067138672,200.7400054931641,197.42999267578125,198.3000030517578,56288500
2025-05-28,200.4199981689453,202.72999572753903,199.8999938964844,200.58999633789065,45339700
2025-05-29,199.9499969482422,203.80999755859375,198.5099945068359,203.5800018310547,51396800
2025-05-30,200.8500061035156,201.9600067138672,196.77999877929688,199.3699951171875,70819900
2025-06-02,201.6999969482422,202.1300048828125,200.1199951171875,200.27999877929688,35343100
